tripid,vehid,startdate,seqno,point,t
74,3,2020-06-05,3,0101000020110F00009E2C52980D351D416AC242B0B7275941,2020-06-05 20:53:22.705872+02
74,3,2020-06-05,3,0101000020110F0000E2CA1D8C0C351D41AB3BB370B6275941,2020-06-05 20:53:23.192358+02
74,3,2020-06-05,3,0101000020110F00002669E97F0B351D41ECB42331B5275941,2020-06-05 20:53:23.559704+02
74,3,2020-06-05,3,0101000020110F00004B023AD60A351D41637EF666B4275941,2020-06-05 20:53:23.787465+02
74,3,2020-06-05,3,0101000020110F0000F2EA428CA7341D414B0C7FA8B3275941,2020-06-05 20:53:25.587465+02
74,3,2020-06-05,3,0101000020110F00000ACAF05EA0341D41F380BA9AB3275941,2020-06-05 20:53:25.717576+02
74,3,2020-06-05,3,0101000020110F0000F537AD838C341D41F7CB7674B3275941,2020-06-05 20:53:26.077576+02
74,3,2020-06-05,3,0101000020110F0000F537AD838C341D41F7CB7674B3275941,2020-06-05 20:53:27.006451+02
74,3,2020-06-05,3,0101000020110F0000C07101F388341D419508986DB3275941,2020-06-05 20:53:27.275767+02
74,3,2020-06-05,3,0101000020110F0000C07101F388341D419508986DB3275941,2020-06-05 20:53:27.552684+02
74,3,2020-06-05,3,0101000020110F0000AE5E8D7E77341D417A2EBE4BB3275941,2020-06-05 20:53:28.871382+02
74,3,2020-06-05,3,0101000020110F0000E51418B163341D41A416E41EB3275941,2020-06-05 20:53:29.621382+02
74,3,2020-06-05,3,0101000020110F00001DCBA2E34F341D41CDFE09F2B2275941,2020-06-05 20:53:30.121382+02
74,3,2020-06-05,3,0101000020110F000054812D163C341D41F7E62FC5B2275941,2020-06-05 20:53:30.496382+02
74,3,2020-06-05,3,0101000020110F0000FBA3CDAD00341D41739FA13EB2275941,2020-06-05 20:53:31.576382+02
74,3,2020-06-05,3,0101000020110F0000325A58E0EC331D419D87C711B2275941,2020-06-05 20:53:32.296382+02
74,3,2020-06-05,3,0101000020110F00006A10E312D9331D41C66FEDE4B1275941,2020-06-05 20:53:32.782868+02
74,3,2020-06-05,3,0101000020110F0000A1C66D45C5331D41F05713B8B1275941,2020-06-05 20:53:33.150214+02
74,3,2020-06-05,3,0101000020110F0000A1C66D45C5331D41F05713B8B1275941,2020-06-05 20:53:33.672431+02
74,3,2020-06-05,3,0101000020110F000065996E2BBE331D41C3A9FDA7B1275941,2020-06-05 20:53:34.210357+02
74,3,2020-06-05,3,0101000020110F0000B8D21952AA331D415485BC80B1275941,2020-06-05 20:53:34.960357+02
74,3,2020-06-05,3,0101000020110F00000A0CC57896331D41E5607B59B1275941,2020-06-05 20:53:35.460357+02
74,3,2020-06-05,3,0101000020110F00005D45709F82331D41763C3A32B1275941,2020-06-05 20:53:35.835357+02
74,3,2020-06-05,3,0101000020110F0000F20FCAD4E3321D41FD1831F8AF275941,2020-06-05 20:53:38.715357+02
74,3,2020-06-05,3,0101000020110F0000F8AD67EFE1321D413B2C71F4AF275941,2020-06-05 20:53:38.749745+02
74,3,2020-06-05,3,0101000020110F0000B8AAD3376B321D412D3771DCAE275941,2020-06-05 20:53:40.909745+02
74,3,2020-06-05,3,0101000020110F0000B8AAD3376B321D412D3771DCAE275941,2020-06-05 20:53:43.108519+02
74,3,2020-06-05,3,0101000020110F0000A94B0E8166321D4162FD52D1AE275941,2020-06-05 20:53:43.465885+02
74,3,2020-06-05,3,0101000020110F00002C41A0B352321D4188B275A4AE275941,2020-06-05 20:53:44.215885+02
74,3,2020-06-05,3,0101000020110F0000AF3632E63E321D41AE679877AE275941,2020-06-05 20:53:44.715885+02
74,3,2020-06-05,3,0101000020110F0000322CC4182B321D41D31CBB4AAE275941,2020-06-05 20:53:45.090885+02
74,3,2020-06-05,3,0101000020110F0000B421564B17321D41F9D1DD1DAE275941,2020-06-05 20:53:45.450885+02
74,3,2020-06-05,3,0101000020110F0000B843C45710321D4197071E0EAE275941,2020-06-05 20:53:45.577259+02
74,3,2020-06-05,3,0101000020110F00000D9AC75699311D4146143D17AD275941,2020-06-05 20:53:47.737259+02
74,3,2020-06-05,3,0101000020110F00007128488185311D41639617EEAC275941,2020-06-05 20:53:48.457259+02
74,3,2020-06-05,3,0101000020110F0000D4B6C8AB71311D418118F2C4AC275941,2020-06-05 20:53:48.943745+02
74,3,2020-06-05,3,0101000020110F0000384549D65D311D419E9ACC9BAC275941,2020-06-05 20:53:49.311091+02
74,3,2020-06-05,3,0101000020110F0000FF614A2B36311D41D89E8149AC275941,2020-06-05 20:53:50.031091+02
74,3,2020-06-05,3,0101000020110F000062F0CA5522311D41F6205C20AC275941,2020-06-05 20:53:50.631091+02
74,3,2020-06-05,3,0101000020110F0000C67E4B800E311D4113A336F7AB275941,2020-06-05 20:53:51.059662+02
74,3,2020-06-05,3,0101000020110F00000CA0DB50CF2E1D416260F74DA7275941,2020-06-05 20:54:01.499662+02
74,3,2020-06-05,3,0101000020110F00000CA0DB50CF2E1D416260F74DA7275941,2020-06-05 20:54:02.407394+02
74,3,2020-06-05,3,0101000020110F00001A0C718CC82E1D412667ED3FA7275941,2020-06-05 20:54:02.919186+02
74,3,2020-06-05,3,0101000020110F00000BDE2EB7B42E1D41026CAA16A7275941,2020-06-05 20:54:03.669186+02
74,3,2020-06-05,3,0101000020110F0000FCAFECE1A02E1D41DE7067EDA6275941,2020-06-05 20:54:04.169186+02
74,3,2020-06-05,3,0101000020110F0000ED81AA0C8D2E1D41BA7524C4A6275941,2020-06-05 20:54:04.544186+02
74,3,2020-06-05,3,0101000020110F0000CF252662652E1D41727F9E71A6275941,2020-06-05 20:54:05.264186+02
74,3,2020-06-05,3,0101000020110F0000D8F5CF4B652E1D410B077071A6275941,2020-06-05 20:54:05.265769+02
74,3,2020-06-05,3,0101000020110F0000A33EB9F8292E1D416916CCE1A5275941,2020-06-05 20:54:06.345769+02
74,3,2020-06-05,3,0101000020110F0000A33EB9F8292E1D416916CCE1A5275941,2020-06-05 20:54:06.515513+02
74,3,2020-06-05,3,0101000020110F00001B584D441A2E1D41B696C5BBA5275941,2020-06-05 20:54:07.706781+02
74,3,2020-06-05,3,0101000020110F0000F6DB327D062E1D41A9D4328CA5275941,2020-06-05 20:54:08.456781+02
74,3,2020-06-05,3,0101000020110F0000F6DB327D062E1D41A9D4328CA5275941,2020-06-05 20:54:08.913929+02
74,3,2020-06-05,3,0101000020110F00002BAD8018062E1D41FA9D408BA5275941,2020-06-05 20:54:08.943761+02
74,3,2020-06-05,3,0101000020110F0000651E4352F22D1D412F5D525BA5275941,2020-06-05 20:54:09.693761+02
74,3,2020-06-05,3,0101000020110F000008CBE89CF12D1D4170C99A59A5275941,2020-06-05 20:54:09.711673+02
74,3,2020-06-05,3,0101000020110F000038324DC7DD2D1D41F2DF8230A5275941,2020-06-05 20:54:10.086673+02
74,3,2020-06-05,3,0101000020110F000088040CF0522D1D417D7DDB10A4275941,2020-06-05 20:54:12.606673+02
74,3,2020-06-05,3,0101000020110F00001036C9974C2D1D417C4EB603A4275941,2020-06-05 20:54:12.721832+02
74,3,2020-06-05,3,0101000020110F0000362E6772FD2C1D41E6962F49A3275941,2020-06-05 20:54:14.161832+02
74,3,2020-06-05,3,0101000020110F00003FAC0EA9E92C1D4100E98D1AA3275941,2020-06-05 20:54:14.881832+02
74,3,2020-06-05,3,0101000020110F0000482AB6DFD52C1D411A3BECEBA2275941,2020-06-05 20:54:15.368318+02
74,3,2020-06-05,3,0101000020110F000052A85D16C22C1D41358D4ABDA2275941,2020-06-05 20:54:15.735664+02
74,3,2020-06-05,3,0101000020110F0000CF06FBC6B52C1D410F9247A0A2275941,2020-06-05 20:54:15.959636+02
74,3,2020-06-05,3,0101000020110F0000B2DACAF6962C1D41302A5963A2275941,2020-06-05 20:54:16.518494+02
74,3,2020-06-05,3,0101000020110F0000CA059B456F2C1D4196CC1814A2275941,2020-06-05 20:54:17.238494+02
74,3,2020-06-05,3,0101000020110F0000B4ADA5D7612C1D41876348F9A1275941,2020-06-05 20:54:17.4821+02
74,3,2020-06-05,3,0101000020110F000078B91CEBD62B1D41C1FA17E4A0275941,2020-06-05 20:54:20.0021+02
74,3,2020-06-05,3,0101000020110F00009EBE8E31C52B1D419D63BAC0A0275941,2020-06-05 20:54:20.323617+02
74,3,2020-06-05,3,0101000020110F0000E27FEF33622B1D4119D0FADD9F275941,2020-06-05 20:54:22.123617+02
74,3,2020-06-05,3,0101000020110F00007F1095395F2B1D41969028D79F275941,2020-06-05 20:54:22.177766+02
74,3,2020-06-05,3,0101000020110F0000F2DD04ECFB2A1D4128B5931A9F275941,2020-06-05 20:54:23.977766+02
74,3,2020-06-05,3,0101000020110F000021260C25ED2A1D4163A683FE9E275941,2020-06-05 20:54:24.245623+02
74,3,2020-06-05,3,0101000020110F00004A0179ACB12A1D4138E8507F9E275941,2020-06-05 20:54:25.325623+02
74,3,2020-06-05,3,0101000020110F00003A377E57A42A1D41AE21CD629E275941,2020-06-05 20:54:25.567732+02
74,3,2020-06-05,3,0101000020110F00003734C4672D2A1D41648EBD639D275941,2020-06-05 20:54:27.727732+02
74,3,2020-06-05,3,0101000020110F000059E52AA51D2A1D41744DF1419D275941,2020-06-05 20:54:28.013951+02
74,3,2020-06-05,3,0101000020110F00002D801DE143291D410147904D9B275941,2020-06-05 20:54:31.973951+02
74,3,2020-06-05,3,0101000020110F0000E10210443B291D41778AC5399B275941,2020-06-05 20:54:32.130584+02
74,3,2020-06-05,3,0101000020110F0000D751953700291D41CF32818F9A275941,2020-06-05 20:54:33.210584+02
74,3,2020-06-05,3,0101000020110F0000AF906F2D00291D4130F0638F9A275941,2020-06-05 20:54:33.211308+02
74,3,2020-06-05,3,0101000020110F0000856854B761281D41EB1D372D99275941,2020-06-05 20:54:36.091308+02
74,3,2020-06-05,3,0101000020110F0000DE6E032560281D418BE7B32999275941,2020-06-05 20:54:36.11987+02
74,3,2020-06-05,3,0101000020110F000092DCBB8223271D4147EF064596275941,2020-06-05 20:54:41.87987+02
74,3,2020-06-05,3,0101000020110F000092DCBB8223271D4147EF064596275941,2020-06-05 20:54:42.070293+02
74,3,2020-06-05,3,0101000020110F000094B949111A271D419900F02E96275941,2020-06-05 20:54:42.786058+02
74,3,2020-06-05,3,0101000020110F0000BF8F604806271D414E2C1F0096275941,2020-06-05 20:54:43.536058+02
74,3,2020-06-05,3,0101000020110F0000837035D7FF261D415AD5E0F095275941,2020-06-05 20:54:43.698861+02
74,3,2020-06-05,3,0101000020110F000090A23A09EC261D411DD841C495275941,2020-06-05 20:54:44.073861+02
74,3,2020-06-05,3,0101000020110F0000D29C540389261D41EEE526E594275941,2020-06-05 20:54:45.873861+02
74,3,2020-06-05,3,0101000020110F0000D29C540389261D41EEE526E594275941,2020-06-05 20:54:51.341785+02
74,3,2020-06-05,3,0101000020110F00005B628B2280261D41612A26D194275941,2020-06-05 20:54:52.014209+02
74,3,2020-06-05,3,0101000020110F000021ADAD506C261D41F4CF49A694275941,2020-06-05 20:54:52.764209+02
74,3,2020-06-05,3,0101000020110F0000970526C96B261D41CBB924A594275941,2020-06-05 20:54:52.777564+02
74,3,2020-06-05,3,0101000020110F0000072D17FA57261D41A1EE007994275941,2020-06-05 20:54:53.152564+02
74,3,2020-06-05,3,0101000020110F0000072D17FA57261D41A1EE007994275941,2020-06-05 20:54:54.400125+02
74,3,2020-06-05,3,0101000020110F0000351AFB0256261D417BDB9F7494275941,2020-06-05 20:54:54.548942+02
74,3,2020-06-05,3,0101000020110F0000B7D5933042261D41BE4D034A94275941,2020-06-05 20:54:55.298942+02
74,3,2020-06-05,3,0101000020110F000038912C5E2E261D4100C0661F94275941,2020-06-05 20:54:55.798942+02
74,3,2020-06-05,3,0101000020110F0000BA4CC58B1A261D414332CAF493275941,2020-06-05 20:54:56.173942+02
74,3,2020-06-05,3,0101000020110F0000456DF2CA8F251D41155282CA92275941,2020-06-05 20:54:58.693942+02
74,3,2020-06-05,3,0101000020110F0000BAB474C888251D4128AA70BB92275941,2020-06-05 20:54:58.82125+02
74,3,2020-06-05,3,0101000020110F000048250BDF11251D41DFB473B991275941,2020-06-05 20:55:00.98125+02
74,3,2020-06-05,3,0101000020110F0000D28A113405251D4162D3F79D91275941,2020-06-05 20:55:01.211358+02
74,3,2020-06-05,3,0101000020110F0000D8DC8E777A241D415C0DB07190275941,2020-06-05 20:55:03.731358+02
74,3,2020-06-05,3,0101000020110F00004756C5A566241D41C95ECA4690275941,2020-06-05 20:55:04.385903+02
74,3,2020-06-05,3,0101000020110F0000B5CFFBD352241D4136B0E41B90275941,2020-06-05 20:55:04.841599+02
74,3,2020-06-05,3,0101000020110F0000078E1CA28C231D4177DEEB6E8E275941,2020-06-05 20:55:08.441599+02
74,3,2020-06-05,3,0101000020110F0000760753D078231D41E42F06448E275941,2020-06-05 20:55:09.641599+02
74,3,2020-06-05,3,0101000020110F0000E58089FE64231D41518120198E275941,2020-06-05 20:55:10.308265+02
74,3,2020-06-05,3,0101000020110F0000F6D84FE651231D41E773CCEF8D275941,2020-06-05 20:55:10.752923+02
74,3,2020-06-05,3,0101000020110F00008ECA9052D9211D41613E94C18A275941,2020-06-05 20:55:17.592923+02
74,3,2020-06-05,3,0101000020110F00001D28AF80C5211D41D3B4B9968A275941,2020-06-05 20:55:18.192923+02
74,3,2020-06-05,3,0101000020110F0000AC85CDAEB1211D41462BDF6B8A275941,2020-06-05 20:55:18.621494+02
74,3,2020-06-05,3,0101000020110F0000589E283976211D419C8E4FEB89275941,2020-06-05 20:55:19.701494+02
74,3,2020-06-05,3,0101000020110F0000327C503864211D41FC8062C489275941,2020-06-05 20:55:20.028498+02
74,3,2020-06-05,3,0101000020110F0000EB0611ACEB1F1D417865B49286275941,2020-06-05 20:55:26.868498+02
74,3,2020-06-05,3,0101000020110F000019B23812E01F1D41AD53837986275941,2020-06-05 20:55:27.079229+02
74,3,2020-06-05,3,0101000020110F0000E99C6BF5A21E1D41E2C040CB83275941,2020-06-05 20:55:32.839229+02
74,3,2020-06-05,3,0101000020110F0000B24A3F61921E1D41E9FA5FA783275941,2020-06-05 20:55:33.140364+02
74,3,2020-06-05,3,0101000020110F0000D59828DB7C1D1D41DA0BE25481275941,2020-06-05 20:55:38.180364+02
74,3,2020-06-05,3,0101000020110F00002461CF25701D1D41B4F3A83981275941,2020-06-05 20:55:38.411156+02
74,3,2020-06-05,3,0101000020110F0000B0D392AC341D1D418383C5BA80275941,2020-06-05 20:55:39.491156+02
74,3,2020-06-05,3,0101000020110F00008AA47ED9201D1D4172B3799080275941,2020-06-05 20:55:40.091156+02
74,3,2020-06-05,3,0101000020110F00008AA47ED9201D1D4172B3799080275941,2020-06-05 20:55:40.458108+02
74,3,2020-06-05,3,0101000020110F0000F32D4A7B111D1D41EEF8AF6F80275941,2020-06-05 20:55:41.620909+02
74,3,2020-06-05,3,0101000020110F0000DEC6E4A5FD1C1D417FEF7D4680275941,2020-06-05 20:55:42.370909+02
74,3,2020-06-05,3,0101000020110F0000DEC6E4A5FD1C1D417FEF7D4680275941,2020-06-05 20:55:42.698664+02
74,3,2020-06-05,3,0101000020110F0000056F85C0FB1C1D412CCA8D4280275941,2020-06-05 20:55:42.842056+02
74,3,2020-06-05,3,0101000020110F0000D11D8AEBE71C1D419ACD281980275941,2020-06-05 20:55:43.592056+02
74,3,2020-06-05,3,0101000020110F0000D11D8AEBE71C1D419ACD281980275941,2020-06-05 20:55:44.27618+02
74,3,2020-06-05,3,0101000020110F0000E64255F0DC1C1D41C5143D0280275941,2020-06-05 20:55:45.106754+02
74,3,2020-06-05,3,0101000020110F0000C8E5AC1AC91C1D413F552BD97F275941,2020-06-05 20:55:45.856754+02
74,3,2020-06-05,3,0101000020110F00001900300DC61C1D411E31D9D27F275941,2020-06-05 20:55:45.933707+02
74,3,2020-06-05,3,0101000020110F0000A3EBAF39B21C1D414A12C0A87F275941,2020-06-05 20:55:46.308707+02
74,3,2020-06-05,3,0101000020110F0000071FAFF6EB1B1D4100DEC4037E275941,2020-06-05 20:55:49.908707+02
74,3,2020-06-05,3,0101000020110F0000D23238C5DC1B1D410C2182E37D275941,2020-06-05 20:55:50.184582+02
74,3,2020-06-05,3,0101000020110F00004254DFD0511B1D41C95843D27C275941,2020-06-05 20:55:52.704582+02
74,3,2020-06-05,3,0101000020110F0000B58DB9734A1B1D41A052C8C37C275941,2020-06-05 20:55:52.838128+02
74,3,2020-06-05,3,0101000020110F00006D939D10101B1D414A75DFA07D275941,2020-06-05 20:55:53.918128+02
74,3,2020-06-05,3,0101000020110F00003121BAD4031B1D41D2C032CF7D275941,2020-06-05 20:55:54.144421+02
74,3,2020-06-05,3,0101000020110F00001968D0E6B41A1D41F39E7CFE7C275941,2020-06-05 20:55:55.584421+02
74,3,2020-06-05,3,0101000020110F00001968D0E6B41A1D41F39E7CFE7C275941,2020-06-05 20:55:56.48732+02
74,3,2020-06-05,3,0101000020110F0000F804D1ACA41A1D419C4794D37C275941,2020-06-05 20:55:57.720819+02
74,3,2020-06-05,3,0101000020110F00002A1D98DA901A1D41612EE2A87C275941,2020-06-05 20:55:58.470819+02
74,3,2020-06-05,3,0101000020110F00005C355F087D1A1D412615307E7C275941,2020-06-05 20:55:58.970819+02
74,3,2020-06-05,3,0101000020110F00008F4D2636691A1D41EBFB7D537C275941,2020-06-05 20:55:59.345819+02
74,3,2020-06-05,3,0101000020110F00008AC6091B061A1D41C37D037E7B275941,2020-06-05 20:56:01.145819+02
74,3,2020-06-05,3,0101000020110F00008AC6091B061A1D41C37D037E7B275941,2020-06-05 20:56:02.783991+02
74,3,2020-06-05,3,0101000020110F0000E7EDC9E8041A1D4109D16F7B7B275941,2020-06-05 20:56:02.874521+02
74,3,2020-06-05,3,0101000020110F00005E652110F1191D41BBF5D7537B275941,2020-06-05 20:56:03.624521+02
74,3,2020-06-05,3,0101000020110F0000D5DC7837DD191D416C1A402C7B275941,2020-06-05 20:56:04.874521+02
74,3,2020-06-05,3,0101000020110F00004C54D05EC9191D411E3FA8047B275941,2020-06-05 20:56:05.556339+02
74,3,2020-06-05,3,0101000020110F0000C3CB2786B5191D41D06310DD7A275941,2020-06-05 20:56:06.025089+02
74,3,2020-06-05,3,0101000020110F000005108C992A191D41AB64E9C779275941,2020-06-05 20:56:08.545089+02
74,3,2020-06-05,3,0101000020110F00007C87E3C016191D415D8951A079275941,2020-06-05 20:56:09.345089+02
74,3,2020-06-05,3,0101000020110F0000F3FE3AE802191D410EAEB97879275941,2020-06-05 20:56:09.866828+02
74,3,2020-06-05,3,0101000020110F00006A76920FEF181D41C0D2215179275941,2020-06-05 20:56:10.253924+02
74,3,2020-06-05,3,0101000020110F000034439FFB77181D41EAAE926378275941,2020-06-05 20:56:12.413924+02
74,3,2020-06-05,3,0101000020110F00005D9C5FC772181D41B2DC305978275941,2020-06-05 20:56:12.508323+02
74,3,2020-06-05,3,0101000020110F000024D52530FB171D413473C0BA77275941,2020-06-05 20:56:14.668323+02
74,3,2020-06-05,3,0101000020110F0000A5F35FD7F9171D41F1ADF7B877275941,2020-06-05 20:56:14.692647+02
74,3,2020-06-05,3,0101000020110F0000A5F35FD7F9171D41F1ADF7B877275941,2020-06-05 20:56:17.885213+02
74,3,2020-06-05,3,0101000020110F000072B962FBE5171D41E2CC149377275941,2020-06-05 20:56:19.385213+02
74,3,2020-06-05,3,0101000020110F00003F7F651FD2171D41D4EB316D77275941,2020-06-05 20:56:20.135213+02
74,3,2020-06-05,3,0101000020110F00000C456843BE171D41C50A4F4777275941,2020-06-05 20:56:20.635213+02
74,3,2020-06-05,3,0101000020110F0000DA0A6B67AA171D41B6296C2177275941,2020-06-05 20:56:21.010213+02
74,3,2020-06-05,3,0101000020110F0000415C73D36E171D418A86C3AF76275941,2020-06-05 20:56:22.090213+02
74,3,2020-06-05,3,0101000020110F0000415C73D36E171D418A86C3AF76275941,2020-06-05 20:56:23.390861+02
74,3,2020-06-05,3,0101000020110F0000171FD78669171D41AF7AA7A576275941,2020-06-05 20:56:23.79112+02
74,3,2020-06-05,3,0101000020110F00007C0330AB55171D415390977F76275941,2020-06-05 20:56:24.54112+02
74,3,2020-06-05,3,0101000020110F0000E2E788CF41171D41F6A5875976275941,2020-06-05 20:56:25.04112+02
74,3,2020-06-05,3,0101000020110F000047CCE1F32D171D419ABB773376275941,2020-06-05 20:56:25.41612+02
74,3,2020-06-05,3,0101000020110F00001295933C06171D41E1E657E775275941,2020-06-05 20:56:26.13612+02
74,3,2020-06-05,3,0101000020110F0000696DEBBBF6161D41C01DA1C975275941,2020-06-05 20:56:26.417161+02
74,3,2020-06-05,3,0101000020110F0000598771ED7F161D41052984BB74275941,2020-06-05 20:56:28.577161+02
74,3,2020-06-05,3,0101000020110F0000E4B4C2BA71161D411C833C9B74275941,2020-06-05 20:56:28.835291+02
74,3,2020-06-05,3,0101000020110F0000C08BA9E5BE151D41AEC1BC5373275941,2020-06-05 20:56:32.075291+02
74,3,2020-06-05,3,0101000020110F00007D2C102FAD151D4185764C3373275941,2020-06-05 20:56:32.396211+02
74,3,2020-06-05,3,0101000020110F0000E12EA0C7E6141D4198ECD89F71275941,2020-06-05 20:56:35.996211+02
74,3,2020-06-05,3,0101000020110F0000C5A9FE1ADD141D4192BC2C8C71275941,2020-06-05 20:56:36.171749+02
74,3,2020-06-05,3,0101000020110F00009983A263C9141D412670765671275941,2020-06-05 20:56:36.531749+02
74,3,2020-06-05,3,0101000020110F000013E61C03C3141D41F507174571275941,2020-06-05 20:56:36.648187+02
74,3,2020-06-05,3,0101000020110F000013E61C03C3141D41F507174571275941,2020-06-05 20:56:36.851605+02
74,3,2020-06-05,3,0101000020110F0000C45A3133BB141D418A0A831E70275941,2020-06-05 20:56:38.351605+02
74,3,2020-06-05,3,0101000020110F000075CF4563B3141D41200DEFF76E275941,2020-06-05 20:56:39.101605+02
74,3,2020-06-05,3,0101000020110F00007BD71E7CAE141D41A4650E3F6E275941,2020-06-05 20:56:39.737759+02
74,3,2020-06-05,3,0101000020110F000094FF94C1AF141D419E12B4FF6C275941,2020-06-05 20:56:40.342638+02
74,3,2020-06-05,3,0101000020110F00007ED47A88B0141D4141F0893C6C275941,2020-06-05 20:56:40.606066+02
74,3,2020-06-05,3,0101000020110F00007ED47A88B0141D4141F0893C6C275941,2020-06-05 20:56:41.462435+02
74,3,2020-06-05,3,0101000020110F0000190F723DB2141D4176D3B4FD6A275941,2020-06-05 20:56:42.962435+02
74,3,2020-06-05,3,0101000020110F0000B44969F2B3141D41ABB6DFBE69275941,2020-06-05 20:56:43.712435+02
74,3,2020-06-05,3,0101000020110F000075106335B5141D413FE036D368275941,2020-06-05 20:56:45.041568+02
74,3,2020-06-05,3,0101000020110F0000B3230505BC141D41B7A057A667275941,2020-06-05 20:56:45.859384+02
74,3,2020-06-05,3,0101000020110F0000F136A7D4C2141D412E61787966275941,2020-06-05 20:56:46.388642+02
74,3,2020-06-05,3,0101000020110F00002F4A49A4C9141D41A621994C65275941,2020-06-05 20:56:46.779862+02
74,3,2020-06-05,3,0101000020110F00006D5DEB73D0141D411EE2B91F64275941,2020-06-05 20:56:47.090154+02
74,3,2020-06-05,3,0101000020110F0000AB708D43D7141D4195A2DAF262275941,2020-06-05 20:56:47.34726+02
74,3,2020-06-05,3,0101000020110F0000E9832F13DE141D410D63FBC561275941,2020-06-05 20:56:47.566745+02
74,3,2020-06-05,3,0101000020110F00008DAB7784E3141D41068E90D560275941,2020-06-05 20:56:47.719742+02
74,3,2020-06-05,3,0101000020110F000039A7700A1B161D418D3C40AE4B275941,2020-06-05 20:56:51.859742+02
74,3,2020-06-05,3,0101000020110F0000D3412D5520161D419F6542524B275941,2020-06-05 20:56:51.930069+02
74,3,2020-06-05,3,0101000020110F0000E3B6D46CA6161D41D291AE6B40275941,2020-06-05 20:56:53.910069+02
74,3,2020-06-05,3,0101000020110F0000F2D2B317B1161D417CCCAE8D3F275941,2020-06-05 20:56:57.976497+02
74,3,2020-06-05,3,0101000020110F000086529744BB161D419389317A3E275941,2020-06-05 20:56:59.110458+02
74,3,2020-06-05,3,0101000020110F00001AD27A71C5161D41AB46B4663D275941,2020-06-05 20:56:59.756231+02
74,3,2020-06-05,3,0101000020110F0000AE515E9ECF161D41C20337533C275941,2020-06-05 20:57:00.207658+02
74,3,2020-06-05,3,0101000020110F000042D141CBD9161D41D9C0B93F3B275941,2020-06-05 20:57:00.554655+02
74,3,2020-06-05,3,0101000020110F0000D65025F8E3161D41F07D3C2C3A275941,2020-06-05 20:57:00.836461+02
74,3,2020-06-05,3,0101000020110F00006AD00825EE161D41083BBF1839275941,2020-06-05 20:57:01.073697+02
74,3,2020-06-05,3,0101000020110F0000FE4FEC51F8161D411FF8410538275941,2020-06-05 20:57:01.278536+02
74,3,2020-06-05,3,0101000020110F000092CFCF7E02171D4136B5C4F136275941,2020-06-05 20:57:01.458763+02
74,3,2020-06-05,3,0101000020110F0000BACE96D816171D41652FCACA34275941,2020-06-05 20:57:01.818763+02
74,3,2020-06-05,3,0101000020110F0000BACE96D816171D41652FCACA34275941,2020-06-05 20:57:03.015675+02
74,3,2020-06-05,3,0101000020110F0000C9B302721A171D410A71576934275941,2020-06-05 20:57:03.546266+02
74,3,2020-06-05,3,0101000020110F0000476812B824171D41E8C1C95633275941,2020-06-05 20:57:04.296266+02
74,3,2020-06-05,3,0101000020110F0000C41C22FE2E171D41C7123C4432275941,2020-06-05 20:57:04.796266+02
74,3,2020-06-05,3,0101000020110F000042D1314439171D41A563AE3131275941,2020-06-05 20:57:05.171266+02
74,3,2020-06-05,3,0101000020110F0000BF85418A43171D4183B4201F30275941,2020-06-05 20:57:05.471266+02
74,3,2020-06-05,3,0101000020110F00003D3A51D04D171D416205930C2F275941,2020-06-05 20:57:05.721266+02
74,3,2020-06-05,3,0101000020110F0000BAEE601658171D41405605FA2D275941,2020-06-05 20:57:05.935551+02
74,3,2020-06-05,3,0101000020110F000038A3705C62171D411EA777E72C275941,2020-06-05 20:57:06.123051+02
74,3,2020-06-05,3,0101000020110F0000B65780A26C171D41FCF7E9D42B275941,2020-06-05 20:57:06.303051+02
74,3,2020-06-05,3,0101000020110F0000FB9F93BB6C171D4145DB4BD22B275941,2020-06-05 20:57:06.304767+02
74,3,2020-06-05,3,0101000020110F0000FB9F93BB6C171D4145DB4BD22B275941,2020-06-05 20:57:06.415271+02
74,3,2020-06-05,3,0101000020110F00002978E7C077171D41236143C72A275941,2020-06-05 20:57:07.915271+02
74,3,2020-06-05,3,0101000020110F000057503BC682171D4102E73ABC29275941,2020-06-05 20:57:08.665271+02
74,3,2020-06-05,3,0101000020110F000085288FCB8D171D41E06C32B128275941,2020-06-05 20:57:09.165271+02
74,3,2020-06-05,3,0101000020110F0000B300E3D098171D41BEF229A627275941,2020-06-05 20:57:09.540271+02
74,3,2020-06-05,3,0101000020110F0000AFEEB9A1A1171D41D5F48ED026275941,2020-06-05 20:57:09.780247+02
74,3,2020-06-05,3,0101000020110F000092D07E55A9171D41FE6D3DA925275941,2020-06-05 20:57:10.030247+02
74,3,2020-06-05,3,0101000020110F000075B24309B1171D4127E7EB8124275941,2020-06-05 20:57:10.244532+02
74,3,2020-06-05,3,0101000020110F0000599408BDB8171D4150609A5A23275941,2020-06-05 20:57:10.432032+02
74,3,2020-06-05,3,0101000020110F00001C497E760D181D41129519AA16275941,2020-06-05 20:57:12.412032+02
74,3,2020-06-05,3,0101000020110F000031523E9A14181D41C1065A9815275941,2020-06-05 20:57:21.962153+02
74,3,2020-06-05,3,0101000020110F0000C1FCD2471B181D41269CB76A14275941,2020-06-05 20:57:23.271517+02
74,3,2020-06-05,3,0101000020110F000050A767F521181D418A31153D13275941,2020-06-05 20:57:23.970624+02
